Date,Time,c02,temperature
29/10/2004,07.00.00,-200,111
29/10/2004,08.00.00,-200,124
29/10/2004,09.00.00,-200,119
29/10/2004,10.00.00,-200,77
29/10/2004,11.00.00,-200,101
29/10/2004,12.00.00,-200,116
29/10/2004,13.00.00,-200,137
29/10/2004,14.00.00,-200,163
29/10/2004,15.00.00,-200,144
29/10/2004,16.00.00,-200,118
29/10/2004,17.00.00,-200,135
29/10/2004,18.00.00,-200,129
29/10/2004,19.00.00,-200,128
29/10/2004,20.00.00,-200,103
29/10/2004,21.00.00,-200,116
29/10/2004,22.00.00,-200,95
29/10/2004,23.00.00,-200,107
30/10/2004,00.00.00,-200,108
30/10/2004,01.00.00,-200,94
30/10/2004,02.00.00,-200,84
30/10/2004,03.00.00,-200,-200
30/10/2004,04.00.00,-200,72
30/10/2004,05.00.00,-200,76
30/10/2004,06.00.00,-200,82
30/10/2004,07.00.00,-200,94
30/10/2004,08.00.00,-200,102
30/10/2004,09.00.00,-200,106
30/10/2004,10.00.00,-200,108
30/10/2004,11.00.00,-200,152
30/10/2004,12.00.00,-200,160
30/10/2004,13.00.00,-200,133
30/10/2004,14.00.00,-200,147
30/10/2004,15.00.00,-200,135
30/10/2004,16.00.00,-200,135
30/10/2004,17.00.00,-200,129
30/10/2004,18.00.00,-200,117
30/10/2004,19.00.00,-200,116
30/10/2004,20.00.00,-200,109
30/10/2004,21.00.00,-200,96
30/10/2004,22.00.00,-200,90
30/10/2004,23.00.00,-200,82
31/10/2004,00.00.00,-200,86
31/10/2004,01.00.00,-200,72
31/10/2004,02.00.00,-200,61
31/10/2004,03.00.00,-200,-200
31/10/2004,04.00.00,-200,45
31/10/2004,05.00.00,-200,37
31/10/2004,06.00.00,-200,31
31/10/2004,07.00.00,-200,30
31/10/2004,08.00.00,-200,41
31/10/2004,09.00.00,-200,64
31/10/2004,10.00.00,-200,74
31/10/2004,11.00.00,-200,77
31/10/2004,12.00.00,-200,83
31/10/2004,13.00.00,-200,71
31/10/2004,14.00.00,-200,62
31/10/2004,15.00.00,-200,62
31/10/2004,16.00.00,-200,79
31/10/2004,17.00.00,-200,93
31/10/2004,18.00.00,-200,106
31/10/2004,19.00.00,-200,100
31/10/2004,20.00.00,-200,89
31/10/2004,21.00.00,-200,83
31/10/2004,22.00.00,-200,76
31/10/2004,23.00.00,-200,68
1/11/2004,00.00.00,-200,69
1/11/2004,01.00.00,-200,77
1/11/2004,02.00.00,-200,68
1/11/2004,03.00.00,-200,-200
1/11/2004,04.00.00,-200,52
1/11/2004,05.00.00,-200,49
1/11/2004,06.00.00,-200,45
1/11/2004,07.00.00,-200,51
1/11/2004,08.00.00,-200,51
1/11/2004,09.00.00,-200,62
1/11/2004,10.00.00,-200,74
1/11/2004,11.00.00,-200,88
1/11/2004,12.00.00,-200,90
1/11/2004,13.00.00,-200,91
1/11/2004,14.00.00,-200,64
1/11/2004,15.00.00,-200,72
1/11/2004,16.00.00,-200,88
1/11/2004,17.00.00,-200,110
1/11/2004,18.00.00,-200,95
1/11/2004,19.00.00,-200,91
1/11/2004,20.00.00,-200,94
1/11/2004,21.00.00,-200,86
1/11/2004,22.00.00,-200,79
1/11/2004,23.00.00,-200,71
2/11/2004,00.00.00,-200,62
2/11/2004,01.00.00,-200,56
2/11/2004,02.00.00,-200,49
2/11/2004,03.00.00,-200,-200
2/11/2004,04.00.00,-200,38
2/11/2004,05.00.00,-200,35
2/11/2004,06.00.00,-200,37
2/11/2004,07.00.00,-200,56
2/11/2004,08.00.00,-200,85
2/11/2004,09.00.00,-200,112
2/11/2004,10.00.00,-200,107
2/11/2004,11.00.00,-200,151
2/11/2004,12.00.00,-200,151
2/11/2004,13.00.00,-200,150
2/11/2004,14.00.00,-200,190
2/11/2004,15.00.00,-200,168
2/11/2004,16.00.00,-200,127
2/11/2004,17.00.00,-200,140
2/11/2004,18.00.00,-200,158
2/11/2004,19.00.00,-200,121
2/11/2004,20.00.00,-200,119
2/11/2004,21.00.00,-200,96
2/11/2004,22.00.00,-200,77
2/11/2004,23.00.00,-200,66
3/11/2004,00.00.00,-200,56
3/11/2004,01.00.00,-200,62
3/11/2004,02.00.00,-200,58
3/11/2004,03.00.00,-200,-200
3/11/2004,04.00.00,-200,37
3/11/2004,05.00.00,-200,35
3/11/2004,06.00.00,-200,50
3/11/2004,07.00.00,-200,64
3/11/2004,08.00.00,-200,75
3/11/2004,09.00.00,-200,101
3/11/2004,10.00.00,-200,94
3/11/2004,11.00.00,-200,95
3/11/2004,12.00.00,-200,124
3/11/2004,13.00.00,-200,86
3/11/2004,14.00.00,-200,79
3/11/2004,15.00.00,-200,87
3/11/2004,16.00.00,-200,94
3/11/2004,17.00.00,-200,107
3/11/2004,18.00.00,-200,107
3/11/2004,19.00.00,-200,117
3/11/2004,20.00.00,-200,97
3/11/2004,21.00.00,-200,90
3/11/2004,22.00.00,-200,86
3/11/2004,23.00.00,-200,77
4/11/2004,00.00.00,-200,66
4/11/2004,01.00.00,-200,57
4/11/2004,02.00.00,-200,55
4/11/2004,03.00.00,-200,-200
4/11/2004,04.00.00,-200,40
4/11/2004,05.00.00,-200,40
4/11/2004,06.00.00,-200,46
4/11/2004,07.00.00,-200,53
4/11/2004,08.00.00,-200,84
4/11/2004,09.00.00,-200,88
4/11/2004,10.00.00,-200,143
4/11/2004,11.00.00,-200,130
4/11/2004,12.00.00,-200,120
4/11/2004,13.00.00,-200,139
4/11/2004,14.00.00,-200,139
4/11/2004,15.00.00,-200,156
4/11/2004,16.00.00,-200,143
4/11/2004,17.00.00,-200,186
4/11/2004,18.00.00,-200,171
4/11/2004,19.00.00,-200,124
4/11/2004,20.00.00,-200,97
4/11/2004,21.00.00,-200,92
4/11/2004,22.00.00,-200,96
4/11/2004,23.00.00,-200,74
5/11/2004,00.00.00,-200,65
5/11/2004,01.00.00,-200,62
5/11/2004,02.00.00,-200,59
5/11/2004,03.00.00,-200,-200
5/11/2004,04.00.00,-200,41
5/11/2004,05.00.00,-200,38
5/11/2004,06.00.00,-200,43
5/11/2004,07.00.00,-200,52
5/11/2004,08.00.00,-200,75
5/11/2004,09.00.00,-200,118
5/11/2004,10.00.00,-200,126
5/11/2004,11.00.00,-200,151
5/11/2004,12.00.00,-200,107
5/11/2004,13.00.00,-200,114
5/11/2004,14.00.00,-200,125
5/11/2004,15.00.00,-200,138
5/11/2004,16.00.00,-200,144
5/11/2004,17.00.00,-200,180
5/11/2004,18.00.00,-200,154
5/11/2004,19.00.00,-200,105
5/11/2004,20.00.00,-200,98
5/11/2004,21.00.00,-200,93
5/11/2004,22.00.00,-200,76
5/11/2004,23.00.00,-200,69
6/11/2004,00.00.00,-200,66
6/11/2004,01.00.00,-200,76
6/11/2004,02.00.00,-200,73
6/11/2004,03.00.00,-200,-200
6/11/2004,04.00.00,-200,54
6/11/2004,05.00.00,-200,44
6/11/2004,06.00.00,-200,45
6/11/2004,07.00.00,-200,58
6/11/2004,08.00.00,-200,87
6/11/2004,09.00.00,-200,97
6/11/2004,10.00.00,-200,80
6/11/2004,11.00.00,-200,82
6/11/2004,12.00.00,-200,112
6/11/2004,13.00.00,-200,121
6/11/2004,14.00.00,-200,132
6/11/2004,15.00.00,-200,141
6/11/2004,16.00.00,-200,130
6/11/2004,17.00.00,-200,113
6/11/2004,18.00.00,-200,101
6/11/2004,19.00.00,-200,91
6/11/2004,20.00.00,-200,90
6/11/2004,21.00.00,-200,90
6/11/2004,22.00.00,-200,83
6/11/2004,23.00.00,-200,73
7/11/2004,00.00.00,-200,80
7/11/2004,01.00.00,-200,87
7/11/2004,02.00.00,-200,79
7/11/2004,03.00.00,-200,-200
7/11/2004,04.00.00,-200,56
7/11/2004,05.00.00,-200,42
7/11/2004,06.00.00,-200,31
7/11/2004,07.00.00,-200,35
7/11/2004,08.00.00,-200,51
7/11/2004,09.00.00,-200,58
7/11/2004,10.00.00,-200,57
7/11/2004,11.00.00,-200,63
7/11/2004,12.00.00,-200,61
7/11/2004,13.00.00,-200,34
7/11/2004,14.00.00,-200,26
7/11/2004,15.00.00,-200,28
7/11/2004,16.00.00,-200,50
7/11/2004,17.00.00,-200,55
7/11/2004,18.00.00,-200,84
7/11/2004,19.00.00,-200,140
7/11/2004,20.00.00,-200,138
7/11/2004,21.00.00,-200,127
7/11/2004,22.00.00,-200,117
7/11/2004,23.00.00,-200,57
8/11/2004,00.00.00,-200,59
8/11/2004,01.00.00,-200,62
8/11/2004,02.00.00,-200,42
8/11/2004,03.00.00,-200,-200
8/11/2004,04.00.00,-200,13
8/11/2004,05.00.00,-200,18
8/11/2004,06.00.00,-200,26
8/11/2004,07.00.00,-200,72
8/11/2004,08.00.00,-200,131
8/11/2004,09.00.00,-200,133
8/11/2004,10.00.00,-200,116
8/11/2004,11.00.00,-200,117
8/11/2004,12.00.00,-200,103
8/11/2004,13.00.00,-200,100
8/11/2004,14.00.00,-200,105
8/11/2004,15.00.00,-200,121
8/11/2004,16.00.00,-200,132
8/11/2004,17.00.00,-200,156
8/11/2004,18.00.00,-200,183
8/11/2004,19.00.00,-200,-200
8/11/2004,20.00.00,-200,-200
8/11/2004,21.00.00,-200,-200
8/11/2004,22.00.00,-200,-200
8/11/2004,23.00.00,-200,-200
9/11/2004,00.00.00,-200,-200
9/11/2004,01.00.00,-200,-200
9/11/2004,02.00.00,-200,-200
9/11/2004,03.00.00,-200,-200
9/11/2004,04.00.00,-200,-200
9/11/2004,05.00.00,-200,-200
9/11/2004,06.00.00,-200,-200
9/11/2004,07.00.00,-200,-200
9/11/2004,08.00.00,-200,-200
9/11/2004,09.00.00,-200,-200
9/11/2004,10.00.00,-200,-200
9/11/2004,11.00.00,-200,-200
9/11/2004,12.00.00,-200,-200
9/11/2004,13.00.00,-200,-200
9/11/2004,14.00.00,-200,-200
9/11/2004,15.00.00,-200,-200
9/11/2004,16.00.00,-200,-200
9/11/2004,17.00.00,-200,-200
9/11/2004,18.00.00,-200,-200
9/11/2004,19.00.00,-200,-200
9/11/2004,20.00.00,-200,-200
9/11/2004,21.00.00,-200,-200
9/11/2004,22.00.00,-200,-200
9/11/2004,23.00.00,-200,-200
10/11/2004,00.00.00,-200,-200
10/11/2004,01.00.00,-200,-200
10/11/2004,02.00.00,-200,-200
10/11/2004,03.00.00,-200,-200
10/11/2004,04.00.00,-200,29
10/11/2004,05.00.00,-200,26
10/11/2004,06.00.00,-200,39
10/11/2004,07.00.00,-200,72
10/11/2004,08.00.00,-200,128
10/11/2004,09.00.00,-200,149
10/11/2004,10.00.00,-200,165
10/11/2004,11.00.00,-200,150
10/11/2004,12.00.00,-200,165
10/11/2004,13.00.00,-200,175
10/11/2004,14.00.00,-200,145
10/11/2004,15.00.00,-200,98
10/11/2004,16.00.00,-200,105
10/11/2004,17.00.00,-200,106
10/11/2004,18.00.00,-200,141
10/11/2004,19.00.00,-200,177
10/11/2004,20.00.00,-200,182
10/11/2004,21.00.00,-200,193
10/11/2004,22.00.00,-200,148
10/11/2004,23.00.00,-200,167
11/11/2004,00.00.00,-200,158
11/11/2004,01.00.00,-200,132
11/11/2004,02.00.00,-200,97
11/11/2004,03.00.00,-200,-200
11/11/2004,04.00.00,-200,74
11/11/2004,05.00.00,-200,68
11/11/2004,06.00.00,-200,89
11/11/2004,07.00.00,-200,117
11/11/2004,08.00.00,-200,190
11/11/2004,09.00.00,-200,211
11/11/2004,10.00.00,-200,190
11/11/2004,11.00.00,-200,194
11/11/2004,12.00.00,-200,210
11/11/2004,13.00.00,-200,199
11/11/2004,14.00.00,-200,178
11/11/2004,15.00.00,-200,184
11/11/2004,16.00.00,-200,186
11/11/2004,17.00.00,-200,168
11/11/2004,18.00.00,-200,187
11/11/2004,19.00.00,-200,166
11/11/2004,20.00.00,-200,177
11/11/2004,21.00.00,-200,207
11/11/2004,22.00.00,-200,114
11/11/2004,23.00.00,-200,84
12/11/2004,00.00.00,-200,92
12/11/2004,01.00.00,-200,111
12/11/2004,02.00.00,-200,71
12/11/2004,03.00.00,-200,-200
12/11/2004,04.00.00,-200,43
12/11/2004,05.00.00,-200,50
12/11/2004,06.00.00,-200,53
12/11/2004,07.00.00,-200,67
12/11/2004,08.00.00,-200,113
12/11/2004,09.00.00,-200,140
12/11/2004,10.00.00,-200,116
12/11/2004,11.00.00,-200,122
12/11/2004,12.00.00,-200,116
12/11/2004,13.00.00,-200,118
12/11/2004,14.00.00,-200,125
12/11/2004,15.00.00,-200,126
12/11/2004,16.00.00,-200,135
12/11/2004,17.00.00,-200,140
12/11/2004,18.00.00,-200,163
12/11/2004,19.00.00,-200,178
12/11/2004,20.00.00,-200,160
12/11/2004,21.00.00,-200,166
12/11/2004,22.00.00,-200,115
12/11/2004,23.00.00,-200,107
13/11/2004,00.00.00,-200,108
13/11/2004,01.00.00,-200,111
13/11/2004,02.00.00,-200,75
13/11/2004,03.00.00,-200,-200
13/11/2004,04.00.00,-200,88
13/11/2004,05.00.00,-200,71
13/11/2004,06.00.00,-200,75
13/11/2004,07.00.00,-200,86
13/11/2004,08.00.00,-200,124
13/11/2004,09.00.00,-200,128
13/11/2004,10.00.00,-200,164
13/11/2004,11.00.00,-200,199
13/11/2004,12.00.00,-200,192
13/11/2004,13.00.00,-200,166
13/11/2004,14.00.00,-200,133
13/11/2004,15.00.00,-200,118
13/11/2004,16.00.00,-200,133
13/11/2004,17.00.00,-200,128
13/11/2004,18.00.00,-200,116
13/11/2004,19.00.00,-200,118
13/11/2004,20.00.00,-200,142
13/11/2004,21.00.00,-200,113
13/11/2004,22.00.00,-200,59
13/11/2004,23.00.00,-200,52
14/11/2004,00.00.00,-200,57
14/11/2004,01.00.00,-200,58
14/11/2004,02.00.00,-200,44
14/11/2004,03.00.00,-200,-200
14/11/2004,04.00.00,-200,26
14/11/2004,05.00.00,-200,20
14/11/2004,06.00.00,-200,17
14/11/2004,07.00.00,-200,21
14/11/2004,08.00.00,-200,29
14/11/2004,09.00.00,-200,39
14/11/2004,10.00.00,-200,41
14/11/2004,11.00.00,-200,44
14/11/2004,12.00.00,-200,54
14/11/2004,13.00.00,-200,62
14/11/2004,14.00.00,-200,62
14/11/2004,15.00.00,-200,48
14/11/2004,16.00.00,-200,59
14/11/2004,17.00.00,-200,63
14/11/2004,18.00.00,-200,78
14/11/2004,19.00.00,-200,99
14/11/2004,20.00.00,-200,106
14/11/2004,21.00.00,-200,97
14/11/2004,22.00.00,-200,67
14/11/2004,23.00.00,-200,73
15/11/2004,00.00.00,-200,62
15/11/2004,01.00.00,-200,44
15/11/2004,02.00.00,-200,31
15/11/2004,03.00.00,-200,-200
15/11/2004,04.00.00,-200,21
15/11/2004,05.00.00,-200,22
15/11/2004,06.00.00,-200,41
15/11/2004,07.00.00,-200,94
15/11/2004,08.00.00,-200,167
15/11/2004,09.00.00,-200,162
15/11/2004,10.00.00,-200,141
15/11/2004,11.00.00,-200,127
15/11/2004,12.00.00,-200,116
15/11/2004,13.00.00,-200,104
15/11/2004,14.00.00,-200,111
15/11/2004,15.00.00,-200,114
15/11/2004,16.00.00,-200,121
15/11/2004,17.00.00,-200,164
15/11/2004,18.00.00,-200,194
15/11/2004,19.00.00,-200,175
15/11/2004,20.00.00,-200,180
15/11/2004,21.00.00,-200,147
15/11/2004,22.00.00,-200,112
15/11/2004,23.00.00,-200,94
16/11/2004,00.00.00,-200,91
16/11/2004,01.00.00,-200,76
16/11/2004,02.00.00,-200,73
16/11/2004,03.00.00,-200,-200
16/11/2004,04.00.00,-200,32
16/11/2004,05.00.00,-200,40
16/11/2004,06.00.00,-200,63
16/11/2004,07.00.00,-200,119
16/11/2004,08.00.00,-200,202
16/11/2004,09.00.00,-200,222
16/11/2004,10.00.00,-200,212
16/11/2004,11.00.00,-200,219
16/11/2004,12.00.00,-200,189
16/11/2004,13.00.00,-200,147
16/11/2004,14.00.00,-200,161
16/11/2004,15.00.00,-200,148
16/11/2004,16.00.00,-200,148
16/11/2004,17.00.00,-200,188
16/11/2004,18.00.00,-200,206
16/11/2004,19.00.00,-200,168
16/11/2004,20.00.00,-200,171
16/11/2004,21.00.00,-200,171
16/11/2004,22.00.00,-200,142
16/11/2004,23.00.00,-200,134
17/11/2004,00.00.00,-200,107
17/11/2004,01.00.00,-200,121
17/11/2004,02.00.00,-200,85
17/11/2004,03.00.00,-200,-200
17/11/2004,04.00.00,-200,68
17/11/2004,05.00.00,-200,69
17/11/2004,06.00.00,-200,81
17/11/2004,07.00.00,-200,92
17/11/2004,08.00.00,-200,200
17/11/2004,09.00.00,-200,201
17/11/2004,10.00.00,-200,213
17/11/2004,11.00.00,-200,-200
17/11/2004,12.00.00,-200,187
17/11/2004,13.00.00,-200,205
17/11/2004,14.00.00,-200,212
17/11/2004,15.00.00,-200,198
17/11/2004,16.00.00,-200,171
17/11/2004,17.00.00,-200,272
17/11/2004,18.00.00,-200,192
17/11/2004,19.00.00,-200,288
17/11/2004,20.00.00,-200,254
17/11/2004,21.00.00,-200,267
17/11/2004,22.00.00,-200,198
17/11/2004,23.00.00,-200,145
18/11/2004,00.00.00,-200,167
18/11/2004,01.00.00,-200,127
18/11/2004,02.00.00,-200,119
18/11/2004,03.00.00,-200,-200
18/11/2004,04.00.00,-200,84
18/11/2004,05.00.00,-200,89
18/11/2004,06.00.00,-200,122
18/11/2004,07.00.00,-200,162
18/11/2004,08.00.00,-200,225
18/11/2004,09.00.00,-200,249
18/11/2004,10.00.00,-200,282
18/11/2004,11.00.00,-200,278
18/11/2004,12.00.00,-200,251
18/11/2004,13.00.00,-200,208
18/11/2004,14.00.00,-200,187
18/11/2004,15.00.00,-200,182
18/11/2004,16.00.00,-200,212
18/11/2004,17.00.00,-200,174
18/11/2004,18.00.00,-200,220
18/11/2004,19.00.00,-200,214
18/11/2004,20.00.00,-200,212
18/11/2004,21.00.00,-200,191
18/11/2004,22.00.00,-200,160
18/11/2004,23.00.00,-200,130
19/11/2004,00.00.00,-200,133
19/11/2004,01.00.00,-200,110
19/11/2004,02.00.00,-200,65
19/11/2004,03.00.00,-200,-200
19/11/2004,04.00.00,-200,41
19/11/2004,05.00.00,-200,36
19/11/2004,06.00.00,-200,45
19/11/2004,07.00.00,-200,98
19/11/2004,08.00.00,-200,194
19/11/2004,09.00.00,-200,191
19/11/2004,10.00.00,-200,193
19/11/2004,11.00.00,-200,231
19/11/2004,12.00.00,-200,202
19/11/2004,13.00.00,-200,188
19/11/2004,14.00.00,-200,184
19/11/2004,15.00.00,-200,222
19/11/2004,16.00.00,-200,221
19/11/2004,17.00.00,-200,193
19/11/2004,18.00.00,-200,187
19/11/2004,19.00.00,-200,188
19/11/2004,20.00.00,-200,185
19/11/2004,21.00.00,-200,146
19/11/2004,22.00.00,-200,120
19/11/2004,23.00.00,-200,110
20/11/2004,00.00.00,-200,121
20/11/2004,01.00.00,-200,126
20/11/2004,02.00.00,-200,117
20/11/2004,03.00.00,-200,-200
20/11/2004,04.00.00,-200,94
20/11/2004,05.00.00,-200,70
20/11/2004,06.00.00,-200,96
20/11/2004,07.00.00,-200,136
20/11/2004,08.00.00,-200,177
20/11/2004,09.00.00,-200,214
20/11/2004,10.00.00,-200,243
20/11/2004,11.00.00,-200,192
20/11/2004,12.00.00,-200,149
20/11/2004,13.00.00,-200,141
20/11/2004,14.00.00,-200,137
20/11/2004,15.00.00,-200,138
20/11/2004,16.00.00,-200,149
20/11/2004,17.00.00,-200,196
20/11/2004,18.00.00,-200,239
20/11/2004,19.00.00,-200,164
20/11/2004,20.00.00,-200,149
20/11/2004,21.00.00,-200,159
20/11/2004,22.00.00,-200,149
20/11/2004,23.00.00,-200,133
21/11/2004,00.00.00,-200,216
21/11/2004,01.00.00,-200,196
21/11/2004,02.00.00,-200,120
21/11/2004,03.00.00,-200,-200
21/11/2004,04.00.00,-200,101
21/11/2004,05.00.00,-200,75
21/11/2004,06.00.00,-200,73
21/11/2004,07.00.00,-200,84
21/11/2004,08.00.00,-200,116
21/11/2004,09.00.00,-200,132
21/11/2004,10.00.00,-200,125
21/11/2004,11.00.00,-200,148
21/11/2004,12.00.00,-200,186
21/11/2004,13.00.00,-200,193
21/11/2004,14.00.00,-200,174
21/11/2004,15.00.00,-200,106
21/11/2004,16.00.00,-200,127
21/11/2004,17.00.00,-200,172
21/11/2004,18.00.00,-200,179
21/11/2004,19.00.00,-200,150
21/11/2004,20.00.00,-200,147
21/11/2004,21.00.00,-200,163
21/11/2004,22.00.00,-200,145
21/11/2004,23.00.00,-200,186
22/11/2004,00.00.00,-200,116
22/11/2004,01.00.00,-200,145
22/11/2004,02.00.00,-200,122
22/11/2004,03.00.00,-200,-200
22/11/2004,04.00.00,-200,68
22/11/2004,05.00.00,-200,80
22/11/2004,06.00.00,-200,108
22/11/2004,07.00.00,-200,149
22/11/2004,08.00.00,-200,232
22/11/2004,09.00.00,-200,215
22/11/2004,10.00.00,-200,218
22/11/2004,11.00.00,-200,239
22/11/2004,12.00.00,-200,224
22/11/2004,13.00.00,-200,235
22/11/2004,14.00.00,-200,237
22/11/2004,15.00.00,-200,239
22/11/2004,16.00.00,-200,235
22/11/2004,17.00.00,-200,199
22/11/2004,18.00.00,-200,240
22/11/2004,19.00.00,-200,245
22/11/2004,20.00.00,-200,239
22/11/2004,21.00.00,-200,191
22/11/2004,22.00.00,-200,164
22/11/2004,23.00.00,-200,130
23/11/2004,00.00.00,-200,121
23/11/2004,01.00.00,-200,118
23/11/2004,02.00.00,-200,113
23/11/2004,03.00.00,-200,-200
23/11/2004,04.00.00,-200,94
23/11/2004,05.00.00,-200,92
23/11/2004,06.00.00,-200,98
23/11/2004,07.00.00,-200,111
23/11/2004,08.00.00,-200,139
23/11/2004,09.00.00,-200,160
23/11/2004,10.00.00,-200,183
23/11/2004,11.00.00,-200,185
23/11/2004,12.00.00,-200,198
23/11/2004,13.00.00,-200,201
23/11/2004,14.00.00,-200,233
23/11/2004,15.00.00,-200,202
23/11/2004,16.00.00,-200,186
23/11/2004,17.00.00,-200,215
23/11/2004,18.00.00,-200,227
23/11/2004,19.00.00,-200,220
23/11/2004,20.00.00,-200,190
23/11/2004,21.00.00,-200,178
23/11/2004,22.00.00,-200,147
23/11/2004,23.00.00,-200,138
24/11/2004,00.00.00,-200,135
24/11/2004,01.00.00,-200,123
24/11/2004,02.00.00,-200,106
24/11/2004,03.00.00,-200,-200
24/11/2004,04.00.00,-200,81
24/11/2004,05.00.00,-200,66
24/11/2004,06.00.00,-200,64
24/11/2004,07.00.00,-200,86
24/11/2004,08.00.00,-200,114
24/11/2004,09.00.00,-200,115
24/11/2004,10.00.00,-200,110
24/11/2004,11.00.00,-200,116
24/11/2004,12.00.00,-200,162
24/11/2004,13.00.00,-200,104
24/11/2004,14.00.00,-200,129
24/11/2004,15.00.00,-200,146
24/11/2004,16.00.00,-200,160
24/11/2004,17.00.00,-200,169
24/11/2004,18.00.00,-200,167
24/11/2004,19.00.00,-200,166
24/11/2004,20.00.00,-200,181
24/11/2004,21.00.00,-200,144
24/11/2004,22.00.00,-200,141
24/11/2004,23.00.00,-200,123
25/11/2004,00.00.00,-200,121
25/11/2004,01.00.00,-200,114
25/11/2004,02.00.00,-200,93
25/11/2004,03.00.00,-200,-200
25/11/2004,04.00.00,-200,89
25/11/2004,05.00.00,-200,94
25/11/2004,06.00.00,-200,93
25/11/2004,07.00.00,-200,100
25/11/2004,08.00.00,-200,127
25/11/2004,09.00.00,-200,137
25/11/2004,10.00.00,-200,190
25/11/2004,11.00.00,-200,171
25/11/2004,12.00.00,-200,127
25/11/2004,13.00.00,-200,109
25/11/2004,14.00.00,-200,126
25/11/2004,15.00.00,-200,136
25/11/2004,16.00.00,-200,156
25/11/2004,17.00.00,-200,187
25/11/2004,18.00.00,-200,173
25/11/2004,19.00.00,-200,137
25/11/2004,20.00.00,-200,122
25/11/2004,21.00.00,-200,129
25/11/2004,22.00.00,-200,110
25/11/2004,23.00.00,-200,102
26/11/2004,00.00.00,-200,114
26/11/2004,01.00.00,-200,117
26/11/2004,02.00.00,-200,98
26/11/2004,03.00.00,-200,-200
26/11/2004,04.00.00,-200,79
26/11/2004,05.00.00,-200,77
26/11/2004,06.00.00,-200,75
26/11/2004,07.00.00,-200,95
26/11/2004,08.00.00,-200,137
26/11/2004,09.00.00,-200,149
26/11/2004,10.00.00,-200,197
26/11/2004,11.00.00,-200,183
26/11/2004,12.00.00,-200,179
26/11/2004,13.00.00,-200,196
26/11/2004,14.00.00,-200,208
26/11/2004,15.00.00,-200,203
26/11/2004,16.00.00,-200,213
26/11/2004,17.00.00,-200,233
26/11/2004,18.00.00,-200,255
26/11/2004,19.00.00,-200,170
26/11/2004,20.00.00,-200,167
26/11/2004,21.00.00,-200,205
26/11/2004,22.00.00,-200,170
26/11/2004,23.00.00,-200,154
27/11/2004,00.00.00,-200,143
27/11/2004,01.00.00,-200,140
27/11/2004,02.00.00,-200,122
27/11/2004,03.00.00,-200,-200
27/11/2004,04.00.00,-200,103
27/11/2004,05.00.00,-200,97
27/11/2004,06.00.00,-200,99
27/11/2004,07.00.00,-200,110
27/11/2004,08.00.00,-200,110
27/11/2004,09.00.00,-200,121
27/11/2004,10.00.00,-200,122
27/11/2004,11.00.00,-200,136
27/11/2004,12.00.00,-200,170
27/11/2004,13.00.00,-200,156
27/11/2004,14.00.00,-200,158
27/11/2004,15.00.00,-200,174
27/11/2004,16.00.00,-200,187
27/11/2004,17.00.00,-200,147
27/11/2004,18.00.00,-200,136
27/11/2004,19.00.00,-200,134
27/11/2004,20.00.00,-200,126
27/11/2004,21.00.00,-200,130
27/11/2004,22.00.00,-200,98
27/11/2004,23.00.00,-200,89
28/11/2004,00.00.00,-200,88
28/11/2004,01.00.00,-200,86
28/11/2004,02.00.00,-200,-200
28/11/2004,03.00.00,-200,70
28/11/2004,04.00.00,-200,55
28/11/2004,05.00.00,-200,45
28/11/2004,06.00.00,-200,44
28/11/2004,07.00.00,-200,50
28/11/2004,08.00.00,-200,74
28/11/2004,09.00.00,-200,81
28/11/2004,10.00.00,-200,65
28/11/2004,11.00.00,-200,76
28/11/2004,12.00.00,-200,110
28/11/2004,13.00.00,-200,124
28/11/2004,14.00.00,-200,120
28/11/2004,15.00.00,-200,99
28/11/2004,16.00.00,-200,117
28/11/2004,17.00.00,-200,132
28/11/2004,18.00.00,-200,113
28/11/2004,19.00.00,-200,117
28/11/2004,20.00.00,-200,127
28/11/2004,21.00.00,-200,132
28/11/2004,22.00.00,-200,121
28/11/2004,23.00.00,-200,122
29/11/2004,00.00.00,-200,113
29/11/2004,01.00.00,-200,99
29/11/2004,02.00.00,-200,86
29/11/2004,03.00.00,-200,-200
29/11/2004,04.00.00,-200,66
29/11/2004,05.00.00,-200,67
29/11/2004,06.00.00,-200,78
29/11/2004,07.00.00,-200,90
29/11/2004,08.00.00,-200,120
29/11/2004,09.00.00,-200,139
29/11/2004,10.00.00,-200,172
29/11/2004,11.00.00,-200,232
29/11/2004,12.00.00,-200,168
29/11/2004,13.00.00,-200,120
29/11/2004,14.00.00,-200,121
29/11/2004,15.00.00,-200,117
29/11/2004,16.00.00,-200,121
29/11/2004,17.00.00,-200,107
29/11/2004,18.00.00,-200,115
29/11/2004,19.00.00,-200,94
29/11/2004,20.00.00,-200,98
29/11/2004,21.00.00,-200,87
29/11/2004,22.00.00,-200,78
29/11/2004,23.00.00,-200,69
